,accuracy,condition,child,target_word,age,Unnamed: 0,Target,Near Distractor,Random 1,Random 2,aoa,response,response_type
834,1,photo,27,book,5.531506849,8,book,paper,jeans,coat,22.182314070136787,book,Target
835,1,photo,28,book,5.64109589,8,book,paper,jeans,coat,22.182314070136787,book,Target
836,1,photo,29,book,3.994520548,8,book,paper,jeans,coat,22.182314070136787,book,Target
837,1,photo,30,book,5.6,8,book,paper,jeans,coat,22.182314070136787,book,Target
838,1,photo,31,book,5.591780822,8,book,paper,jeans,coat,22.182314070136787,book,Target
839,1,photo,32,book,5.115068493,8,book,paper,jeans,coat,22.182314070136787,book,Target
840,1,cartoon,33,book,4.682191781,8,book,paper,jeans,coat,22.182314070136787,book,Target
841,1,cartoon,34,book,5.246575342,8,book,paper,jeans,coat,22.182314070136787,book,Target
842,1,cartoon,35,book,3.983561644,8,book,paper,jeans,coat,22.182314070136787,book,Target
843,1,cartoon,36,book,4.775342466,8,book,paper,jeans,coat,22.182314070136787,book,Target
844,1,cartoon,37,book,4.279452055,8,book,paper,jeans,coat,22.182314070136787,book,Target
845,1,cartoon,38,book,4.208219178,8,book,paper,jeans,coat,22.182314070136787,book,Target
846,1,cartoon,39,book,4.263013699,8,book,paper,jeans,coat,22.182314070136787,book,Target
847,1,cartoon,40,book,4.78630137,8,book,paper,jeans,coat,22.182314070136787,book,Target
848,1,cartoon,41,book,3.978082192,8,book,paper,jeans,coat,22.182314070136787,book,Target
849,0,cartoon,42,book,4.391780822,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
850,1,cartoon,43,book,4.391780822,8,book,paper,jeans,coat,22.182314070136787,book,Target
851,1,cartoon,44,book,4.835616438,8,book,paper,jeans,coat,22.182314070136787,book,Target
852,1,cartoon,45,book,4.043835616,8,book,paper,jeans,coat,22.182314070136787,book,Target
853,1,cartoon,46,book,4.797260274,8,book,paper,jeans,coat,22.182314070136787,book,Target
854,0,cartoon,47,book,4.153424658,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
855,0,cartoon,48,book,4.454794521,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
856,0,cartoon,49,book,4.610958904,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
857,1,cartoon,50,book,4.024657534,8,book,paper,jeans,coat,22.182314070136787,book,Target
858,0,cartoon,51,book,4.994520548,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
859,1,cartoon,52,book,4.44109589,8,book,paper,jeans,coat,22.182314070136787,book,Target
860,0,cartoon,53,book,4.290410959,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
861,1,cartoon,54,book,7.673972603,8,book,paper,jeans,coat,22.182314070136787,book,Target
862,1,cartoon,55,book,7.928767123,8,book,paper,jeans,coat,22.182314070136787,book,Target
863,1,cartoon,56,book,7.98,8,book,paper,jeans,coat,22.182314070136787,book,Target
864,1,cartoon,57,book,7.926027397,8,book,paper,jeans,coat,22.182314070136787,book,Target
865,1,cartoon,58,book,7.99,8,book,paper,jeans,coat,22.182314070136787,book,Target
866,0,cartoon,59,book,6.101369863,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
867,1,cartoon,60,book,6.430136986,8,book,paper,jeans,coat,22.182314070136787,book,Target
868,1,cartoon,61,book,6.575342466,8,book,paper,jeans,coat,22.182314070136787,book,Target
869,1,cartoon,62,book,5.871232877,8,book,paper,jeans,coat,22.182314070136787,book,Target
870,1,cartoon,63,book,7.717808219,8,book,paper,jeans,coat,22.182314070136787,book,Target
871,1,cartoon,64,book,7.728767123,8,book,paper,jeans,coat,22.182314070136787,book,Target
872,1,bw,65,book,7.873972603,8,book,paper,jeans,coat,22.182314070136787,book,Target
873,1,bw,66,book,7.350684932,8,book,paper,jeans,coat,22.182314070136787,book,Target
874,0,bw,67,book,6.928767123,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
875,1,bw,68,book,7.504109589,8,book,paper,jeans,coat,22.182314070136787,book,Target
876,0,bw,69,book,7.479452055,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
877,1,bw,70,book,7.164383562,8,book,paper,jeans,coat,22.182314070136787,book,Target
878,0,bw,71,book,5.287671233,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
879,1,bw,72,book,7.301369863,8,book,paper,jeans,coat,22.182314070136787,book,Target
880,1,bw,73,book,7.128767123,8,book,paper,jeans,coat,22.182314070136787,book,Target
881,1,bw,74,book,7.194520548,8,book,paper,jeans,coat,22.182314070136787,book,Target
882,0,bw,75,book,7.476712329,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
883,0,bw,76,book,6.873972603,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
884,1,bw,77,book,7.531506849,8,book,paper,jeans,coat,22.182314070136787,book,Target
885,0,bw,78,book,7.115068493,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
886,0,bw,79,book,3.846575342,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
887,0,bw,80,book,4.057534247,8,book,paper,jeans,coat,22.182314070136787,jeans,Random
888,0,bw,81,book,3.6,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
889,0,bw,82,book,6.602739726,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
890,0,bw,83,book,5.249315068,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
891,1,bw,84,book,3.01369863,8,book,paper,jeans,coat,22.182314070136787,book,Target
892,1,bw,85,book,3.246575342,8,book,paper,jeans,coat,22.182314070136787,book,Target
893,0,bw,86,book,3.326027397,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
894,1,bw,87,book,3.265753425,8,book,paper,jeans,coat,22.182314070136787,book,Target
895,0,bw,88,book,3.871232877,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
896,1,bw,89,book,3.150684932,8,book,paper,jeans,coat,22.182314070136787,book,Target
897,0,bw,90,book,3.063013699,8,book,paper,jeans,coat,22.182314070136787,jeans,Random
898,0,bw,91,book,3.495890411,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
899,1,bw,92,book,3.142465753,8,book,paper,jeans,coat,22.182314070136787,book,Target
900,0,bw,93,book,3.77260274,8,book,paper,jeans,coat,22.182314070136787,coat,Random
901,1,bw,94,book,3.443835616,8,book,paper,jeans,coat,22.182314070136787,book,Target
902,0,bw,95,book,3.547945205,8,book,paper,jeans,coat,22.182314070136787,jeans,Random
903,0,bw,96,book,4.82739726,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
904,1,obj,97,book,4.517808219,8,book,paper,jeans,coat,22.182314070136787,book,Target
905,0,obj,98,book,3.901369863,8,book,paper,jeans,coat,22.182314070136787,paper,Near Distractor
906,1,obj,99,book,4.783561644,8,book,paper,jeans,coat,22.182314070136787,book,Target
907,1,obj,100,book,4.950684932,8,book,paper,jeans,coat,22.182314070136787,book,Target
908,1,obj,101,book,3.134246575,8,book,paper,jeans,coat,22.182314070136787,book,Target
909,1,photo,1,bowl,6.854794521,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
910,1,photo,2,bowl,6.82739726,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
911,1,photo,3,bowl,7.150684932,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
912,1,photo,4,bowl,6.852054795,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
913,1,photo,5,bowl,7.24109589,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
914,0,photo,6,bowl,4.235616438,9,bowl,plate,pants,scarf,23.43778594209283,scarf,Random
915,0,photo,7,bowl,3.117808219,9,bowl,plate,pants,scarf,23.43778594209283,scarf,Random
916,1,photo,8,bowl,5.854794521,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
917,0,photo,9,bowl,4.268493151,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
918,1,photo,10,bowl,5.106849315,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
919,1,photo,11,bowl,5.109589041,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
920,1,photo,12,bowl,5.276712329,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
921,1,photo,13,bowl,5.630136986,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
922,1,photo,14,bowl,5.178082192,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
923,1,photo,15,bowl,5.969863014,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
924,1,photo,16,bowl,5.452054795,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
925,1,photo,17,bowl,5.252054795,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
926,1,photo,18,bowl,5.21369863,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
927,1,photo,19,bowl,5.778082192,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
928,1,photo,20,bowl,5.117808219,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
929,1,photo,21,bowl,5.361643836,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
930,1,photo,22,bowl,5.287671233,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
931,0,photo,23,bowl,5.060273973,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
932,1,photo,24,bowl,5.657534247,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
933,1,photo,25,bowl,5.97260274,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
934,1,photo,26,bowl,5.676712329,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
935,1,photo,27,bowl,5.531506849,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
936,0,photo,28,bowl,5.64109589,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
937,0,photo,29,bowl,3.994520548,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
938,0,photo,30,bowl,5.6,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
939,1,photo,31,bowl,5.591780822,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
940,1,photo,32,bowl,5.115068493,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
941,0,cartoon,33,bowl,4.682191781,9,bowl,plate,pants,scarf,23.43778594209283,pants,Random
942,1,cartoon,34,bowl,5.246575342,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
943,0,cartoon,35,bowl,3.983561644,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
944,1,cartoon,36,bowl,4.775342466,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
945,1,cartoon,37,bowl,4.279452055,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
946,1,cartoon,38,bowl,4.208219178,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
947,1,cartoon,39,bowl,4.263013699,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
948,1,cartoon,40,bowl,4.78630137,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
949,1,cartoon,41,bowl,3.978082192,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
950,0,cartoon,42,bowl,4.391780822,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
951,0,cartoon,43,bowl,4.391780822,9,bowl,plate,pants,scarf,23.43778594209283,scarf,Random
952,1,cartoon,44,bowl,4.835616438,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
953,1,cartoon,45,bowl,4.043835616,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
954,1,cartoon,46,bowl,4.797260274,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
955,1,cartoon,47,bowl,4.153424658,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
956,1,cartoon,48,bowl,4.454794521,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
957,0,cartoon,49,bowl,4.610958904,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
958,0,cartoon,50,bowl,4.024657534,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
959,1,cartoon,51,bowl,4.994520548,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
960,1,cartoon,52,bowl,4.44109589,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
961,0,cartoon,53,bowl,4.290410959,9,bowl,plate,pants,scarf,23.43778594209283,pants,Random
962,1,cartoon,54,bowl,7.673972603,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
963,1,cartoon,55,bowl,7.928767123,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
964,1,cartoon,56,bowl,7.98,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
965,1,cartoon,57,bowl,7.926027397,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
966,1,cartoon,58,bowl,7.99,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
967,1,cartoon,59,bowl,6.101369863,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
968,0,cartoon,60,bowl,6.430136986,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
969,0,cartoon,61,bowl,6.575342466,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
970,1,cartoon,62,bowl,5.871232877,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
971,1,cartoon,63,bowl,7.717808219,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
972,1,cartoon,64,bowl,7.728767123,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
973,1,bw,65,bowl,7.873972603,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
974,0,bw,66,bowl,7.350684932,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
975,1,bw,67,bowl,6.928767123,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
976,1,bw,68,bowl,7.504109589,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
977,1,bw,69,bowl,7.479452055,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
978,0,bw,70,bowl,7.164383562,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
979,1,bw,71,bowl,5.287671233,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
980,1,bw,72,bowl,7.301369863,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
981,1,bw,73,bowl,7.128767123,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
982,0,bw,74,bowl,7.194520548,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
983,1,bw,75,bowl,7.476712329,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
984,0,bw,76,bowl,6.873972603,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
985,1,bw,77,bowl,7.531506849,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
986,1,bw,78,bowl,7.115068493,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
987,0,bw,79,bowl,3.846575342,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
988,0,bw,80,bowl,4.057534247,9,bowl,plate,pants,scarf,23.43778594209283,pants,Random
989,1,bw,81,bowl,3.6,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
990,1,bw,82,bowl,6.602739726,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
991,1,bw,83,bowl,5.249315068,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
992,1,bw,84,bowl,3.01369863,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
993,1,bw,85,bowl,3.246575342,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
994,1,bw,86,bowl,3.326027397,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
995,1,bw,87,bowl,3.265753425,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
996,1,bw,88,bowl,3.871232877,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
997,0,bw,89,bowl,3.150684932,9,bowl,plate,pants,scarf,23.43778594209283,pants,Random
998,0,bw,90,bowl,3.063013699,9,bowl,plate,pants,scarf,23.43778594209283,scarf,Random
999,0,bw,91,bowl,3.495890411,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1000,0,bw,92,bowl,3.142465753,9,bowl,plate,pants,scarf,23.43778594209283,scarf,Random
1001,1,bw,93,bowl,3.77260274,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1002,1,bw,94,bowl,3.443835616,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1003,0,bw,95,bowl,3.547945205,9,bowl,plate,pants,scarf,23.43778594209283,scarf,Random
1004,1,bw,96,bowl,4.82739726,9,bowl,plate,pants,scarf,23.43778594209283,bowl,Target
1005,0,obj,97,bowl,4.517808219,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1006,0,obj,98,bowl,3.901369863,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1007,0,obj,99,bowl,4.783561644,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1008,0,obj,100,bowl,4.950684932,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1009,0,obj,101,bowl,3.134246575,9,bowl,plate,pants,scarf,23.43778594209283,plate,Near Distractor
1010,0,photo,1,box,6.854794521,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1011,1,photo,2,box,6.82739726,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1012,1,photo,3,box,7.150684932,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1013,0,photo,4,box,6.852054795,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1014,0,photo,5,box,7.24109589,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1015,0,photo,6,box,4.235616438,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1016,0,photo,7,box,3.117808219,10,box,basket,bottle cap,key,29.26612874157193,bottle cap,Random
1017,1,photo,8,box,5.854794521,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1018,0,photo,9,box,4.268493151,10,box,basket,bottle cap,key,29.26612874157193,bottle cap,Random
1019,1,photo,10,box,5.106849315,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1020,1,photo,11,box,5.109589041,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1021,1,photo,12,box,5.276712329,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1022,1,photo,13,box,5.630136986,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1023,1,photo,14,box,5.178082192,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1024,1,photo,15,box,5.969863014,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1025,1,photo,16,box,5.452054795,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1026,0,photo,17,box,5.252054795,10,box,basket,bottle cap,key,29.26612874157193,key,Random
1027,1,photo,18,box,5.21369863,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1028,1,photo,19,box,5.778082192,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1029,0,photo,20,box,5.117808219,10,box,basket,bottle cap,key,29.26612874157193,key,Random
1030,1,photo,21,box,5.361643836,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1031,1,photo,22,box,5.287671233,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1032,1,photo,23,box,5.060273973,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1033,1,photo,24,box,5.657534247,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1034,1,photo,25,box,5.97260274,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1035,1,photo,26,box,5.676712329,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1036,1,photo,27,box,5.531506849,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1037,1,photo,28,box,5.64109589,10,box,basket,bottle cap,key,29.26612874157193,box,Target
1038,0,photo,29,box,3.994520548,10,box,basket,bottle cap,key,29.26612874157193,basket,Near Distractor
1039,1,photo,30,box,5.6,10,box,basket,bottle cap,key,29.26612874157193,box,Target
